humidity,temperature,spo2,bp,dosha
34.35,38.4,98.86,113.25,Kapha
66.82,38.14,97.11,157.54,Pitta
37.6,37.65,97.36,106.29,Kapha
43.32,37.32,90.02,149.14,Pitta
53.32,36.17,90.38,97.63,Pitta
61.55,37.88,95.44,125.42,Kapha
60.88,36.04,95.1,90.19,Kapha
68.14,37.94,94.95,122.24,Kapha
60.29,37.61,91.12,112.21,Pitta
36.73,38.49,97.32,121.83,Kapha
30.65,38.0,99.53,135.67,Pitta
35.84,36.31,97.54,129.87,Vata
31.84,37.75,95.07,154.3,Pitta
68.42,36.61,95.49,156.73,Kapha
32.65,36.48,98.75,157.03,Vata
68.33,37.72,93.34,144.51,Pitta
36.08,36.24,95.45,96.44,Vata
32.53,37.52,98.75,105.64,Kapha
38.19,36.45,98.21,126.16,Vata
56.45,37.78,97.49,112.47,Kapha
49.58,37.39,98.23,152.29,Kapha
68.97,38.43,98.24,140.46,Pitta
51.76,37.25,97.0,122.68,Kapha
62.74,36.04,97.81,149.13,Kapha
34.89,37.71,93.73,111.97,Pitta
36.65,38.29,96.29,132.67,Pitta
38.67,37.97,95.69,140.69,Pitta
55.57,38.17,97.1,144.04,Pitta
50.64,37.73,91.89,117.49,Pitta
30.04,36.22,93.87,140.34,Pitta
31.77,36.94,99.38,123.07,Kapha
39.55,36.53,93.6,140.93,Pitta
34.48,37.91,96.47,140.15,Pitta
59.24,37.26,97.81,111.75,Kapha
53.88,37.54,97.64,140.34,Pitta
62.37,37.42,93.12,156.63,Pitta
36.71,37.92,92.83,94.37,Pitta
41.67,38.31,90.78,138.62,Pitta
59.48,37.71,94.08,128.47,Kapha
32.8,36.92,99.02,101.37,Kapha
56.28,37.23,98.6,116.92,Kapha
66.01,36.01,92.77,102.99,Pitta
39.58,36.04,94.92,117.13,Vata
57.43,36.44,93.21,118.23,Pitta
30.18,38.46,90.94,142.38,Pitta
37.08,37.84,95.27,104.47,Kapha
62.54,37.81,96.49,113.7,Kapha
54.84,36.16,94.38,143.16,Kapha
57.02,36.7,92.33,137.84,Pitta
48.63,37.48,90.42,107.34,Pitta
67.15,37.63,91.29,159.02,Pitta
42.33,36.95,96.99,142.15,Kapha
46.31,37.88,98.05,90.39,Kapha
55.8,36.47,90.79,116.71,Pitta
53.44,36.42,95.08,100.56,Kapha
58.12,38.35,96.97,136.89,Pitta
56.51,36.95,94.85,157.44,Kapha
43.46,38.39,96.95,108.65,Kapha
64.51,38.39,91.6,147.75,Pitta
59.52,38.47,90.75,139.43,Pitta
51.08,36.73,96.6,113.17,Kapha
36.52,36.25,90.94,129.12,Pitta
36.17,36.76,93.17,148.45,Pitta
55.81,37.38,99.23,148.0,Kapha
55.17,37.54,94.94,124.76,Kapha
40.91,36.09,98.24,110.86,Kapha
65.04,37.95,99.13,132.29,Pitta
40.22,37.36,99.82,127.42,Kapha
61.69,37.26,90.32,135.82,Pitta
40.69,36.97,99.63,100.2,Kapha
33.24,36.38,90.1,147.35,Pitta
67.11,38.01,97.87,118.33,Kapha
65.98,36.45,91.45,103.72,Pitta
34.78,36.12,97.52,105.45,Vata
65.98,37.05,92.56,152.76,Pitta
62.07,36.04,94.58,125.35,Kapha
31.44,36.67,93.47,139.61,Pitta
50.06,36.94,98.02,126.81,Kapha
41.51,37.18,99.96,95.33,Kapha
53.56,36.55,98.96,115.76,Kapha
52.76,37.45,97.47,118.54,Kapha
42.09,38.18,97.17,94.64,Kapha
62.71,37.7,91.03,148.3,Pitta
53.37,38.13,92.71,98.45,Pitta
69.26,36.78,95.34,151.35,Kapha
41.64,38.36,97.01,113.28,Kapha
55.84,38.45,93.18,109.58,Pitta
66.32,37.78,96.6,146.59,Pitta
59.4,38.13,99.4,143.33,Pitta
51.91,36.99,91.56,159.14,Pitta
42.1,37.08,97.46,96.09,Kapha
33.05,37.8,99.24,95.61,Kapha
30.84,37.12,93.16,131.77,Pitta
49.41,38.16,94.49,148.74,Pitta
45.85,36.07,99.18,113.1,Kapha
57.62,37.07,99.38,143.23,Kapha
31.61,36.8,93.47,135.34,Pitta
48.08,37.44,94.41,136.98,Kapha
60.61,37.93,96.04,109.23,Kapha
37.43,36.03,91.16,142.34,Pitta
41.88,38.23,98.66,136.89,Pitta
45.95,36.16,97.95,119.85,Kapha
43.18,37.66,92.53,134.84,Pitta
61.59,38.41,93.61,92.19,Pitta
69.33,36.87,98.49,120.89,Kapha
40.2,36.41,92.36,117.66,Pitta
31.1,38.25,95.37,136.88,Pitta
53.38,37.0,95.41,138.75,Kapha
54.1,36.2,95.78,117.54,Kapha
42.88,38.42,96.34,118.18,Kapha
68.21,37.31,98.01,145.26,Kapha
30.75,37.4,90.88,93.56,Pitta
48.0,36.4,98.62,106.51,Kapha
41.62,37.57,91.38,152.9,Pitta
51.91,36.45,96.06,145.83,Kapha
31.44,36.99,90.85,105.81,Pitta
45.65,36.99,92.73,92.37,Pitta
33.37,37.85,98.32,139.89,Pitta
59.96,37.31,99.02,152.61,Kapha
57.59,37.14,97.73,140.58,Kapha
64.69,36.62,99.33,138.53,Kapha
42.99,37.74,94.59,93.27,Kapha
55.37,36.18,93.05,108.42,Pitta
43.06,37.92,92.63,131.53,Pitta
54.8,38.05,91.52,100.25,Pitta
43.73,36.62,99.58,131.57,Kapha
38.19,37.78,92.73,154.68,Pitta
36.17,36.35,92.59,108.92,Pitta
48.1,38.0,92.75,119.38,Pitta
58.52,36.29,99.24,142.53,Kapha
43.54,36.54,95.9,153.82,Kapha
40.47,37.09,91.95,152.29,Pitta
32.93,37.15,94.79,102.1,Kapha
32.89,37.82,91.5,128.73,Pitta
46.44,37.72,98.24,114.5,Kapha
37.74,37.82,97.62,158.94,Pitta
62.08,36.1,99.51,109.74,Kapha
61.65,37.6,95.32,135.17,Pitta
49.05,37.7,99.01,118.46,Kapha
43.6,36.33,91.71,102.74,Pitta
41.29,37.07,94.82,102.16,Kapha
45.23,36.23,94.35,135.15,Kapha
35.29,36.25,99.37,137.42,Vata
42.47,37.3,91.56,137.45,Pitta
30.28,36.17,95.88,96.82,Vata
46.76,37.92,99.83,124.15,Kapha
33.46,37.9,90.12,109.95,Pitta
58.59,37.33,91.53,122.65,Pitta
53.26,38.44,92.42,130.22,Pitta
38.44,36.7,99.44,131.7,Kapha
62.34,37.65,97.06,147.32,Pitta
51.9,38.18,93.13,100.63,Pitta
46.85,36.55,92.69,149.68,Pitta
37.39,37.42,91.19,110.2,Pitta
60.73,36.17,98.22,142.39,Kapha
30.32,36.05,95.74,132.3,Vata
30.1,36.8,90.68,151.04,Pitta
63.78,38.19,97.36,117.09,Kapha
55.81,37.68,98.71,145.28,Pitta
64.55,36.68,94.35,122.45,Kapha
33.29,37.74,92.95,110.92,Pitta
56.84,38.34,98.76,150.81,Pitta
41.1,37.21,94.36,102.59,Kapha
32.3,37.77,96.59,99.26,Kapha
30.22,36.63,90.97,127.3,Pitta
32.32,37.28,98.26,129.82,Kapha
66.59,37.95,96.16,114.96,Kapha
60.6,37.09,92.18,109.26,Pitta
41.26,36.6,91.25,111.57,Pitta
50.55,36.85,91.59,118.18,Pitta
33.6,38.44,91.33,96.83,Pitta
35.75,36.82,92.87,108.93,Pitta
35.31,37.5,92.19,103.27,Pitta
42.34,37.82,96.79,146.5,Pitta
43.95,36.47,95.8,137.89,Kapha
38.29,36.85,95.84,90.78,Kapha
65.97,38.07,97.63,107.67,Kapha
58.01,36.63,91.52,113.84,Pitta
69.7,37.64,98.97,94.18,Kapha
42.38,37.71,91.71,95.15,Pitta
60.47,38.13,90.42,100.67,Pitta
46.65,37.64,93.7,106.37,Pitta
48.49,37.93,99.4,131.06,Pitta
56.19,38.04,95.5,122.81,Kapha
32.63,36.26,93.02,92.65,Pitta
35.66,38.14,96.57,113.34,Kapha
47.28,37.47,97.21,107.73,Kapha
69.32,38.25,90.12,151.42,Pitta
48.09,38.36,94.79,109.89,Kapha
32.88,36.6,99.68,131.71,Kapha
69.4,38.47,91.25,132.78,Pitta
43.62,36.62,91.16,112.51,Pitta
40.09,36.2,94.71,110.96,Kapha
38.31,36.38,98.78,136.21,Vata
56.54,36.54,91.52,108.89,Pitta
61.23,37.91,96.64,150.87,Pitta
40.88,36.49,96.26,155.94,Kapha
49.9,38.26,94.23,124.52,Kapha
46.7,37.61,92.01,125.04,Pitta
66.74,36.45,94.1,119.86,Kapha
47.72,36.39,91.33,111.46,Pitta
31.8,36.79,95.21,110.84,Kapha
38.86,36.57,99.53,129.01,Kapha
64.59,37.05,94.41,135.81,Kapha
68.37,36.11,97.13,159.09,Kapha
49.73,37.05,96.91,154.34,Kapha
30.91,36.33,91.31,119.27,Pitta
54.91,36.3,93.14,137.95,Pitta
69.68,38.3,99.1,154.42,Pitta
45.38,37.29,90.22,93.62,Pitta
42.05,38.32,92.73,144.2,Pitta
66.06,37.03,94.0,159.99,Kapha
57.54,38.11,91.6,109.85,Pitta
41.56,36.31,94.53,121.41,Kapha
47.42,36.41,93.2,127.43,Pitta
45.38,36.43,91.46,112.24,Pitta
48.49,37.81,97.96,97.0,Kapha
41.42,37.33,96.82,138.11,Kapha
34.71,36.68,92.34,139.86,Pitta
57.44,36.76,98.5,147.27,Kapha
40.15,36.84,93.08,147.78,Pitta
69.5,38.06,96.88,121.06,Kapha
63.1,38.15,91.86,124.6,Pitta
34.87,37.51,96.82,102.23,Kapha
53.49,37.34,97.55,124.27,Kapha
66.62,37.73,94.39,115.21,Kapha
60.68,37.71,99.71,116.97,Kapha
30.51,36.53,94.91,94.89,Kapha
46.41,36.72,93.95,151.62,Pitta
55.12,38.27,95.05,97.49,Kapha
51.81,36.44,92.88,124.15,Pitta
59.41,36.49,92.73,94.79,Pitta
41.45,36.45,92.67,97.95,Pitta
67.9,36.5,95.5,122.23,Kapha
39.34,36.83,90.7,134.02,Pitta
57.33,38.43,92.63,101.32,Pitta
45.87,36.22,93.85,95.55,Pitta
42.65,36.06,96.51,144.85,Kapha
50.56,38.25,96.01,150.81,Pitta
35.81,37.07,99.04,121.21,Kapha
45.51,37.78,95.44,135.24,Pitta
30.31,37.36,97.38,115.07,Kapha
62.17,36.18,91.01,105.9,Pitta
52.29,36.76,99.6,146.71,Kapha
59.81,37.64,90.49,127.35,Pitta
37.2,36.97,95.99,159.07,Kapha
60.73,36.4,98.89,145.77,Kapha
63.36,37.17,91.74,108.59,Pitta
32.35,37.63,92.84,135.83,Pitta
30.65,37.27,92.37,115.46,Pitta
61.9,37.51,98.1,91.89,Kapha
64.97,37.19,91.57,120.18,Pitta
43.07,36.31,96.33,146.47,Kapha
56.67,37.69,93.58,106.99,Pitta
59.07,36.39,98.07,104.56,Kapha
66.48,36.64,99.57,117.48,Kapha
40.79,37.98,97.46,92.41,Kapha
45.49,37.04,92.6,116.52,Pitta
34.64,38.48,93.67,131.3,Pitta
62.93,38.26,93.61,98.84,Pitta
61.46,36.78,97.35,99.84,Kapha
45.43,36.73,99.99,118.07,Kapha
51.84,36.07,93.51,95.15,Pitta
32.1,36.07,90.69,92.94,Pitta
46.97,37.07,90.19,126.82,Pitta
66.4,37.39,99.24,93.16,Kapha
63.2,36.62,99.77,118.0,Kapha
67.85,36.98,97.56,94.16,Kapha
67.74,37.19,95.35,102.76,Kapha
32.89,38.29,90.74,138.67,Pitta
68.14,38.39,96.75,153.01,Pitta
37.95,36.35,90.08,106.4,Pitta
51.96,37.2,94.94,97.63,Kapha
48.94,37.47,90.25,150.23,Pitta
53.36,38.04,96.23,95.93,Kapha
66.1,37.62,97.48,146.37,Pitta
51.65,36.59,95.25,128.17,Kapha
67.44,38.07,91.46,124.45,Pitta
34.73,36.53,99.19,101.69,Kapha
43.0,37.61,90.02,131.63,Pitta
62.85,37.12,99.55,107.07,Kapha
47.3,38.36,98.0,112.16,Kapha
68.86,37.99,94.18,153.9,Pitta
60.1,37.05,95.89,104.1,Kapha
40.83,38.01,90.23,95.84,Pitta
62.31,36.53,94.0,125.16,Kapha
66.5,38.49,97.53,121.4,Kapha
58.68,36.92,90.61,97.18,Pitta
41.7,36.27,99.03,139.48,Kapha
41.54,37.99,98.22,95.01,Kapha
66.39,37.4,92.0,94.08,Pitta
59.57,37.03,91.06,158.49,Pitta
68.67,36.93,95.95,153.6,Kapha
30.04,36.7,91.38,92.65,Pitta
46.06,37.28,90.57,123.96,Pitta
31.92,37.91,97.35,121.21,Kapha
68.78,37.38,97.32,134.1,Kapha
54.1,36.38,93.87,94.98,Pitta
64.16,37.89,99.25,96.89,Kapha
35.57,38.43,92.03,158.65,Pitta
57.44,37.02,99.88,117.65,Kapha
56.48,36.33,91.01,141.41,Pitta
32.75,36.75,97.13,110.3,Kapha
37.51,38.46,90.82,94.92,Pitta
35.6,38.14,91.84,114.72,Pitta
39.34,36.85,96.48,96.97,Kapha
34.0,36.58,93.37,117.78,Pitta
63.33,36.78,99.24,97.19,Kapha
67.83,38.38,96.51,91.24,Kapha
52.65,36.14,94.72,147.78,Kapha
61.99,36.87,93.95,122.69,Pitta
60.52,37.28,94.58,97.15,Kapha
66.04,38.12,91.63,153.66,Pitta
62.83,38.12,97.95,113.76,Kapha
56.0,37.31,92.72,110.1,Pitta
67.91,37.58,91.22,102.44,Pitta
53.57,37.81,93.17,159.27,Pitta
46.8,38.5,92.56,149.94,Pitta
52.81,36.06,99.5,156.86,Kapha
52.37,37.8,96.33,129.43,Kapha
65.96,38.24,98.58,97.8,Kapha
68.82,37.93,98.81,110.35,Kapha
62.16,36.43,98.5,95.34,Kapha
64.13,36.3,91.78,126.01,Pitta
40.64,36.83,92.37,122.4,Pitta
45.64,36.11,91.14,92.74,Pitta
39.47,36.68,94.69,122.51,Kapha
51.09,36.41,98.07,131.65,Kapha
39.15,36.89,91.83,154.04,Pitta
61.82,38.39,96.59,118.9,Kapha
66.68,36.07,99.92,107.89,Kapha
66.67,37.76,91.4,133.08,Pitta
66.55,37.6,91.88,112.36,Pitta
52.86,37.01,95.6,114.22,Kapha
64.04,38.02,99.1,113.03,Kapha
34.78,36.01,98.51,107.04,Vata
36.7,36.5,91.36,128.98,Pitta
31.33,36.29,98.68,140.12,Vata
